CNT,CNTSCHID,SC001Q01TA,SC013Q01TA,SC016Q01TA,SC016Q02TA,SC016Q03TA,SC016Q04TA,SC162Q01SA,SC011Q01TA,SC167Q01HA,SC167Q02HA,SC167Q03HA,SC167Q04HA,SC167Q05HA,SC167Q06HA,SC002Q01TA,SC002Q02TA,SC018Q01TA01,SC018Q01TA02,SC018Q02TA01,SC018Q02TA02,SC018Q05NA01,SC018Q05NA02,SC018Q06NA01,SC018Q06NA02,SC018Q07NA01,SC018Q07NA02,SC003Q01TA,SC053Q01TA,SC053Q02TA,SC053Q03TA,SC053Q04TA,SC053Q12IA,SC053Q13IA,SC053Q09TA,SC053Q10TA,SC053Q14IA,SC053Q15IA,SC053Q16IA,SC053D11TA,SC164Q01HA,SC064Q01TA,SC064Q02TA,SC064Q03TA,SC064Q04NA,avg_cog,med_cog,avg_math,med_math,avg_read,med_read,avg_science,med_science
SVK,70300215,3,2,59,41,0,0,1,1,1,1,1,1,1,1,119,145,15,8,15,8,0,0,15,8,0,0,1,2,2,2,1,1,2,2,1,1,1,2,0703002,NA,94,60,NA,11,2.4,0,8.6,0,42,39,9,0
SVK,70300216,3,1,100,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,38,54,28,NA,27,NA,6,NA,21,NA,1,NA,3,1,NA,1,1,1,1,1,1,1,1,1,0703002,39,15,48,27,NA,5.133333333333334,0,3.6666666666666665,0,49,43,5.8,0
SVK,70300217,1,1,99,1,0,0,1,1,1,1,1,1,1,1,241,116,25,2,25,2,0,0,25,2,2,0,3,2,1,2,1,1,1,1,1,1,1,2,0703002,NA,70,25,25,10,2.875,0,5,1.5,42.625,39,8.75,3
SVK,70300218,2,1,100,0,0,0,2,1,1,1,1,1,1,1,270,240,34,2,34,2,2,0,34,2,0,0,2,2,2,2,1,2,2,1,1,1,1,2,0703001,NA,5,15,5,NA,3.066666666666667,0,5.866666666666666,0,42.8,41,5.933333333333334,0
SVK,70300219,3,2,95,0,2,3,1,1,1,1,1,1,1,1,61,202,21,11,21,11,0,0,21,11,2,0,3,1,2,2,1,2,1,1,1,1,1,1,0703002,NA,61,65,15,5,4.85,0,5.95,0,57.7,46.5,9.9,0
SVK,70300220,3,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,352,137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,2,1,2,1,1,1,1,1,1,0703001,NA,NA,NA,NA,NA,9.636363636363637,0,4.2727272727272725,0,54.18181818181818,47,8,0
SVK,70300221,3,1,97,0,2,1,1,1,NA,NA,NA,NA,NA,NA,737,45,77,2,70,0,4,0,70,2,0,0,3,2,1,1,1,1,1,1,1,2,1,2,0703001,2,NA,NA,NA,NA,7.09375,0,3.875,0,38.5625,39.5,5.9375,0
SVK,70300222,1,1,100,0,0,0,2,1,1,1,1,1,1,1,88,70,9,7,9,7,0,0,9,6,0,1,2,2,1,1,1,2,2,2,1,1,2,2,0703002,NA,9,32,60,10,8,1.5,4,0,45.25,45,7,5
SVK,70300223,1,1,100,0,0,0,1,3,1,1,1,1,1,1,372,350,61,6,57,3,1,1,58,3,0,0,2,1,1,2,1,2,2,1,1,2,1,2,0703002,0,0,50,40,0,16.24137931034483,0,9.137931034482758,0,56.27586206896552,47,10.586206896551724,0
SVK,70300224,1,1,100,0,0,0,2,1,2,1,1,1,1,1,193,200,23,1,23,1,0,0,23,1,0,0,2,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,9999999,0,0,7,NA,NA,9.22222222222222,0,3.3333333333333335,0,51.22222222222222,43,1.2222222222222223,0
SVK,70300225,1,1,96,0,2,2,1,1,1,1,1,1,1,1,40,43,9,2,9,2,0,0,9,2,0,0,1,2,1,1,1,2,2,1,1,1,1,2,0703002,NA,100,29,99,31,9,3.5,6.25,6,46.5,40.5,4,0
SVK,70300226,3,1,100,0,0,0,1,1,2,1,1,1,1,1,354,340,44,3,44,3,0,0,44,3,1,0,2,2,2,1,1,1,2,2,1,1,1,2,0703002,NA,60,95,70,65,4.642857142857143,0,2.857142857142857,0,40.5,34.5,7.785714285714286,0
SVK,70300227,1,1,100,0,0,0,1,2,1,1,1,1,1,1,17,37,5,NA,0,NA,2,NA,0,NA,0,NA,2,1,2,1,1,2,2,1,1,2,2,2,0703001,50,40,60,30,0,5,0,6.166666666666667,2.5,39,35.5,4.166666666666667,0
SVK,70300228,4,1,100,0,0,0,2,1,1,1,1,1,1,1,329,359,41,5,41,5,0,0,40,0,1,0,3,2,2,2,1,2,2,2,1,1,1,2,0703002,0,60,10,1,1,6.523809523809524,0,4.904761904761905,0,44.095238095238095,44,7.857142857142857,0
SVK,70300229,3,1,94,0,0,6,1,1,1,1,1,1,1,1,331,32,32,1,29,1,5,0,25,0,2,0,3,2,2,2,1,2,1,1,1,1,1,2,0703001,1,16,35,10,1,8.296296296296296,0,4.185185185185185,0,46.44444444444444,42,6.37037037037037,0
SVK,70300230,3,1,100,NA,NA,NA,2,3,1,1,1,1,1,1,216,107,19,7,NA,0,0,0,NA,0,0,0,4,2,2,2,2,2,2,2,1,2,1,1,0703002,NA,83,74,80,40,5,0,2.8947368421052633,0,51.63157894736842,46,4.7894736842105265,0
SVK,70300231,1,1,100,0,0,0,2,3,1,1,1,1,1,1,95,80,17,4,17,4,0,0,17,4,0,0,1,2,1,2,1,2,1,1,1,1,1,2,0703002,NA,10,33,8,NA,2,0,6.5,0,47.166666666666664,30.5,8,1
SVK,70300232,3,2,80,10,5,5,1,1,2,1,1,1,1,1,21,45,5,3,5,3,0,0,5,3,0,0,1,2,2,2,1,2,2,2,2,1,2,1,0703002,NA,82,32,12,NA,0,0,2,2,54.5,54.5,29,29
SVK,70300233,1,1,99,0,1,0,2,1,2,1,1,1,1,1,53,64,11,2,NA,1,0,0,NA,1,0,0,1,2,2,1,2,1,2,2,1,1,1,2,0703002,0,33,33,20,5,11.5,0,7,2.5,41.5,38,3.75,0
SVK,70300234,1,1,98,0,0,2,1,1,1,1,1,1,1,1,138,117,19,3,19,3,0,0,19,3,0,0,2,1,1,2,1,1,2,1,1,1,1,1,0703002,NA,50,50,7,10,6.818181818181818,0,3,0,34.27272727272727,32,8.363636363636363,0
SVK,70300235,1,1,100,0,0,0,1,2,1,1,1,1,1,1,92,89,14,4,13,4,0,0,13,4,0,0,2,2,1,2,2,2,2,2,2,1,1,2,0703002,NA,64,50,54,46,37.5,0,2,0,61.666666666666664,58.5,5.333333333333333,0
SVK,70300236,3,1,100,0,0,0,2,3,2,2,2,1,2,2,109,118,34,NA,34,NA,0,NA,34,NA,1,NA,1,2,1,1,1,1,2,1,1,1,1,2,0703002,NA,25,74,14,3,0,0,8.666666666666666,8.5,8.833333333333334,10,2.5,3
SVK,70300237,3,2,100,0,0,0,1,1,1,1,1,1,1,1,54,85,18,0,18,0,2,0,16,0,1,0,2,NA,1,NA,1,NA,NA,1,1,NA,1,1,9999999,0,20,15,10,2,1.7,0,7,1.5,46.4,40,7.5,0
SVK,70300238,1,1,100,0,0,0,1,3,2,2,1,1,1,1,71,72,12,3,10,3,0,0,10,3,0,0,1,1,1,1,2,1,2,1,1,1,1,1,0703001,0,10,40,12,0,10.166666666666666,0,7.666666666666667,0,59.333333333333336,41,10,0
SVK,70300239,3,1,63,0,1,36,1,1,1,1,1,1,1,1,109,382,35,2,35,2,0,0,35,2,0,0,3,2,1,2,1,NA,1,1,1,1,2,1,0703002,0,40,40,80,10,8.709677419354838,0,5.903225806451613,0,55.83870967741935,48,7.064516129032258,0
SVK,70300240,1,1,99,1,NA,NA,2,2,1,1,1,1,1,1,78,64,12,3,0,0,0,0,12,3,0,0,3,1,1,1,1,1,2,1,1,1,1,2,0703002,0,34,19,7,4,4.666666666666667,0,4.333333333333333,0,58.22222222222222,45,8.555555555555555,0
SVK,70300241,1,1,100,0,0,0,2,2,1,1,1,1,1,1,79,74,14,1,13,0,0,0,14,1,0,0,1,2,1,1,1,2,2,1,1,2,2,2,0703002,0,50,42,33,1,48.2,0,4.2,0,63.8,70,11,0
SVK,70300242,1,1,100,0,0,0,1,1,1,1,2,1,1,1,75,69,14,2,14,2,0,0,14,2,0,0,1,2,2,1,1,2,2,1,1,1,1,2,0703001,0,62,95,97,20,1.8333333333333333,0,5.333333333333333,2,32.166666666666664,32.5,4,0
SVK,70300243,4,1,95,NA,1,4,1,1,1,1,1,1,1,1,109,459,38,7,36,1,NA,NA,38,7,1,1,4,2,2,1,1,2,1,1,1,1,1,2,0703002,0,15,15,22,0,7.166666666666667,0,3.5833333333333335,0,49.75,47,10.166666666666666,0
SVK,70300244,3,1,100,NA,NA,NA,1,1,1,1,1,1,1,1,169,131,13,15,5,4,0,0,8,11,0,0,2,2,2,1,1,1,2,2,1,1,1,1,0703001,28,10,20,30,5,4.818181818181818,0,6.181818181818182,0,50.63636363636363,42,10.818181818181818,0
SVK,70300245,2,2,100,0,0,0,1,1,1,1,1,1,1,1,137,90,13,3,0,0,0,0,13,3,0,0,3,2,1,1,1,1,2,2,1,1,1,1,0703001,NA,5,34,62,NA,5.6875,0,3.1875,0,46.875,47,4.6875,0
SVK,70300246,1,1,100,0,0,0,2,3,1,1,1,1,1,1,313,326,38,2,NA,0,0,0,NA,0,0,0,2,1,2,1,1,2,2,1,1,1,1,2,0703002,NA,59,19,18,2,2.2,0,15.1,3.5,77,54,11.1,0
SVK,70300247,3,1,100,0,0,0,1,1,1,1,1,1,1,1,200,341,44,4,43,NA,4,NA,39,4,0,NA,3,2,1,1,1,2,1,1,1,1,1,1,0703001,0,57,73,60,30,3.2333333333333334,0,3.7,0,43.43333333333333,39,4.333333333333333,0
SVK,70300248,3,1,96,2,0,2,2,1,2,1,2,1,1,1,308,232,35,7,35,7,0,0,35,7,0,0,2,1,1,1,1,1,1,1,1,1,1,1,0703001,0,15,30,65,5,14.333333333333334,0,2.6666666666666665,0,44.77777777777778,46,7.111111111111111,0
SVK,70300249,2,2,98,0,1,1,NA,2,1,1,2,1,1,1,49,52,13,0,13,0,1,0,12,0,0,0,1,1,1,1,1,2,2,1,1,2,1,1,0703002,NA,69,39,10,7,0,0,24.75,21.5,81.5,48.5,11,10.5
SVK,70300250,1,1,90,NA,10,NA,1,3,1,1,1,1,1,1,64,80,12,0,12,0,0,0,12,0,0,0,3,1,1,1,1,2,2,1,1,2,1,2,0703002,NA,93,46,77,52,11.636363636363637,0,5.454545454545454,0,32.63636363636363,31,3,0
SVK,70300251,4,1,100,NA,NA,NA,NA,1,1,1,1,1,1,1,162,216,32,5,32,5,0,0,32,5,0,0,1,2,1,1,1,1,2,1,1,1,2,1,0703001,NA,50,80,80,30,0,0,7.5,7.5,40.5,40.5,8,8
SVK,70300252,3,1,90,0,8,2,1,1,1,1,1,1,1,1,185,396,56,0,50,0,8,0,41,0,1,0,3,2,2,1,1,2,1,2,1,1,1,2,0703001,0,30,52,21,6,11.806451612903226,0,7.387096774193548,0,65.61290322580645,51,8.290322580645162,0
SVK,70300253,3,1,100,0,0,0,2,1,2,1,1,1,1,1,404,7,28,13,28,13,0,0,28,13,0,0,4,2,2,1,1,2,1,1,1,1,1,2,0703002,NA,21,14,51,NA,11.205882352941176,0,4.911764705882353,0,42.02941176470589,39.5,5.382352941176471,0
SVK,70300254,4,2,70,29,1,0,1,1,NA,NA,NA,NA,NA,NA,125,115,35,13,NA,NA,0,1,35,10,0,2,4,2,2,1,1,2,2,1,1,1,1,1,0703002,NA,37,29,44,NA,6.882352941176471,0,7.647058823529412,0,61.1764705882353,47,15.235294117647058,0
SVK,70300255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9999999,NA,NA,NA,NA,NA,5.6923076923076925,0,8.461538461538462,0,41.61538461538461,40,5.615384615384615,0
SVK,70300256,2,1,99,0,1,0,1,3,1,1,1,1,1,1,89,97,19,2,15,2,0,0,15,2,0,0,2,2,2,1,2,1,2,1,1,1,2,2,0703002,NA,70,73,10,12,1.3333333333333333,0,2.5,0,37.833333333333336,36,5.5,4.5
SVK,70300257,4,1,100,0,0,0,2,3,1,1,1,1,1,1,243,110,63,0,63,0,0,0,63,0,1,0,1,1,1,2,2,2,1,1,1,1,2,1,0703002,0,90,100,100,10,0,0,3.8,2,5.4,2,11.8,4
SVK,70300258,3,1,99,NA,1,NA,1,1,1,1,1,1,1,1,293,355,50,6,50,6,3,0,47,5,0,0,2,2,1,1,1,NA,NA,1,1,1,NA,1,0703002,0,10,25,5,10,12.625,0,4.125,0,44.875,44,8.625,0
SVK,70300259,2,1,100,NA,NA,NA,2,1,1,1,1,1,1,1,261,262,33,10,33,10,0,0,33,10,0,0,2,2,1,1,1,2,2,1,1,2,1,1,0703001,NA,28,16,53,1,6.5,0,4.5,0,42.9375,41,6.75,0
SVK,70300260,3,1,99,0,1,0,1,1,2,2,1,1,1,1,386,570,68,10,68,10,0,0,68,10,2,1,4,1,2,1,1,2,1,1,1,1,1,2,0703001,NA,68,58,65,8,11.461538461538462,0,4.961538461538462,0,58.19230769230769,50,7.6923076923076925,0
SVK,70300261,4,2,100,0,0,0,1,1,1,1,1,1,1,1,313,349,35,8,35,8,0,0,35,8,0,0,2,1,1,1,1,1,2,1,1,1,1,1,0703001,NA,71,33,70,35,12,0,7.4,0,60.95,45.5,6.05,0
SVK,70300262,3,2,100,0,0,0,NA,1,1,1,1,1,1,1,127,115,16,4,14,4,1,0,13,4,0,0,2,1,2,1,1,1,2,1,1,1,1,1,0703002,NA,75,85,25,75,6.181818181818182,0,7.272727272727272,0,38.09090909090909,38,4.818181818181818,0
SVK,70300263,1,1,99,0,1,0,2,1,1,1,1,1,1,1,283,279,33,4,NA,NA,2,NA,9,NA,0,NA,4,1,1,1,1,1,2,1,1,1,1,2,0703001,NA,2,47,61,10,5.681818181818182,0,11.090909090909092,0,56.90909090909091,43.5,6.2272727272727275,0
SVK,70300264,3,1,100,NA,NA,NA,2,1,1,1,1,1,1,1,152,339,31,1,31,1,0,0,30,1,1,0,2,2,2,2,1,1,2,2,1,1,1,1,0703002,0,3,10,10,0,4.78125,0,8.71875,0,49.90625,43.5,8.90625,0
SVK,70300265,3,1,100,0,0,0,2,3,2,2,2,2,1,2,44,106,17,1,16,0,0,0,17,1,0,1,2,2,2,2,1,2,2,2,1,2,1,1,0703001,0,3,10,4,1,10.058823529411764,0,4.588235294117647,0,67.88235294117646,47,10.176470588235292,0
SVK,70300266,4,1,98,0,2,0,2,1,2,1,2,1,1,1,303,267,41,3,0,0,0,0,41,3,0,0,1,2,1,1,1,2,1,2,1,1,1,2,0703001,NA,58,36,4,1,7.857142857142857,0,4.285714285714286,0,50.857142857142854,49,10.571428571428571,0
SVK,70300267,2,1,100,NA,NA,NA,2,3,1,1,1,1,1,1,311,611,68,NA,68,NA,0,NA,68,NA,2,NA,5,1,1,1,1,1,NA,1,1,1,1,1,0703001,NA,30,10,2,NA,10.484848484848484,0,5.242424242424242,0,48.78787878787879,48,8.454545454545455,0
SVK,70300268,4,1,100,0,0,0,1,1,1,1,1,1,1,1,198,254,29,7,29,7,0,0,27,6,2,1,2,1,2,1,1,1,1,1,1,1,2,2,0703001,0,1,2,65,5,11.2,0,5,0,59.63333333333333,49,9.8,0
SVK,70300269,4,1,100,0,0,0,1,1,1,1,1,1,1,1,207,360,30,13,30,13,0,0,30,12,0,1,5,2,2,2,1,2,1,2,1,1,1,1,0703002,0,50,40,60,20,10.96774193548387,0,4.967741935483871,0,53.03225806451613,48,12.419354838709678,0
SVK,70300270,1,1,100,0,0,0,1,1,1,1,1,1,1,1,67,75,11,3,NA,NA,NA,NA,11,3,NA,NA,1,2,1,2,1,1,1,1,1,1,1,1,0703002,NA,61,72,31,30,7.666666666666667,0,4.777777777777778,0,44.333333333333336,44,5.111111111111111,0
SVK,70300271,2,2,94,1,1,4,1,1,2,1,2,2,1,1,106,117,16,15,16,15,0,0,16,15,0,0,2,1,2,2,1,2,2,1,1,2,1,2,0703002,NA,40,50,50,30,6.4,0,4.6,0,59.8,43,6.4,4
SVK,70300272,3,1,99,1,0,0,1,1,2,1,2,1,1,1,186,175,24,3,24,3,0,0,3,0,0,0,4,2,2,1,1,1,2,2,1,1,1,1,0703002,NA,7,25,12,NA,7.125,0,7.125,4,50.25,51,8.875,0
SVK,70300273,1,1,100,0,0,0,1,3,1,1,1,1,1,1,99,95,11,4,10,4,0,0,11,4,0,0,1,2,1,1,1,2,2,1,1,1,1,2,0703002,NA,49,61,89,43,7.6,0,2.8,0,41.6,41,8.6,0
SVK,70300275,2,1,100,0,0,0,NA,3,2,1,1,1,2,1,322,337,42,0,42,0,1,0,41,0,1,0,1,1,1,2,1,1,2,1,1,2,1,2,0703002,39,50,35,35,10,3.2,0,1.6,0.5,54.4,34.5,4.6,0
SVK,70300276,3,1,100,0,0,0,2,1,2,1,1,1,1,1,306,110,45,6,13,1,1,0,35,6,1,0,2,2,2,2,1,1,2,1,1,2,2,2,0703002,NA,17,3,3,NA,6.666666666666667,0,4.066666666666666,0,50.06666666666667,41,6.233333333333333,0
SVK,70300277,1,1,100,0,0,0,1,1,1,1,1,1,1,1,70,61,10,4,10,2,0,0,10,3,0,0,1,2,2,2,1,1,2,1,1,1,1,1,0703002,NA,40,90,40,15,6.833333333333333,0,5.833333333333333,1.5,55.5,38,19,0
SVK,70300278,1,1,100,NA,NA,NA,1,2,1,1,1,1,1,1,164,136,17,1,17,1,0,0,17,1,1,0,4,1,1,1,1,1,2,1,1,1,1,2,0703001,NA,20,50,50,6,3.0384615384615383,0,4.153846153846154,0,34.03846153846154,35,3.9615384615384617,0
SVK,70300279,2,1,100,0,0,0,1,1,1,1,1,1,1,1,165,152,20,3,19,3,1,0,19,3,0,0,2,1,2,1,1,2,2,1,1,2,1,1,0703002,NA,30,50,60,20,18,0,5.583333333333333,0,63.583333333333336,50.5,5.666666666666667,0
SVK,70300280,3,1,94,0,2,4,NA,1,1,1,1,1,1,1,160,198,27,4,27,4,0,0,27,4,1,0,4,2,2,1,1,1,1,1,1,1,1,1,0703001,0,76,73,76,5,15.93939393939394,0,5.787878787878788,0,55.333333333333336,48,7.272727272727272,0
SVK,70300281,4,1,90,0,0,10,2,2,1,1,1,1,1,1,480,128,63,0,17,NA,3,0,30,0,2,0,3,2,2,1,1,2,2,2,1,1,2,2,0703002,2,10,15,50,0,4.9375,0,5.375,0,39.21875,39.5,5.75,0
SVK,70300282,3,1,100,NA,NA,NA,2,1,1,1,1,1,1,1,248,225,31,4,31,4,0,0,31,NA,0,0,2,2,2,2,2,1,2,1,1,2,1,2,0703002,10,5,25,12,1,1.1333333333333333,0,6.333333333333333,0,55.53333333333333,51,16.266666666666666,0
SVK,70300283,4,1,99,0,1,0,2,1,1,1,1,1,1,1,222,211,24,2,24,2,0,0,24,2,2,0,3,2,1,1,1,1,1,1,1,1,1,1,0703002,0,5,11,12,1,4.666666666666667,0,5.666666666666667,5,49.5,46.5,9.5,3.5
SVK,70300284,1,1,95,4,1,NA,2,1,1,1,1,1,1,1,120,118,19,2,19,2,NA,NA,19,2,NA,NA,2,1,1,1,1,1,1,1,1,1,1,1,0703001,NA,60,35,85,15,3.5,0,1.75,0,76.75,61.5,13.5,7.5
SVK,70300285,2,1,99,0,1,0,2,2,1,1,1,1,1,1,198,191,21,2,NA,NA,NA,NA,21,2,NA,NA,3,2,1,1,1,2,2,2,1,2,1,2,0703002,0,41,28,67,10,6,0,2.533333333333333,0,38.4,37,7.133333333333334,0
SVK,70300286,3,1,100,NA,NA,NA,1,1,1,1,1,1,1,1,70,268,30,9,NA,8,0,0,30,9,2,3,3,2,1,1,1,2,1,1,1,1,1,1,0703001,1,21,31,9,5,6.095238095238095,0,5.476190476190476,0,43,38,6.523809523809524,0
SVK,70300287,2,1,99,0,0,1,1,3,1,1,1,1,1,1,310,296,36,3,30,3,1,0,29,3,0,0,4,2,2,2,1,2,2,2,1,2,2,2,0703002,0,30,9,83,21,9.19047619047619,0,4.9523809523809526,0,41.23809523809524,41,4.761904761904762,0
SVK,70300288,1,1,100,NA,NA,NA,1,3,2,1,2,1,1,2,139,101,19,5,19,5,0,0,17,5,1,1,3,2,2,2,1,1,1,2,1,1,1,1,0703002,0,73,82,30,3,5.75,0,3.625,0,57.75,40.5,7.5,1
SVK,70300289,4,1,94,0,4,2,1,2,1,1,1,1,1,1,93,216,20,14,20,2,0,1,20,12,0,1,4,2,1,1,1,2,2,1,1,1,1,1,0703001,NA,30,30,40,NA,8.538461538461538,0,5,0,44.69230769230769,40,12.038461538461538,0
SVK,70300290,2,1,97,0,0,3,1,1,1,1,1,1,1,1,122,83,15,9,15,8,0,0,14,9,1,0,3,1,2,1,1,2,2,1,1,1,2,2,0703002,NA,40,61,70,10,7.448275862068965,0,4.620689655172414,0,64.62068965517241,48,10.758620689655173,0
SVK,70300291,2,2,100,NA,NA,NA,2,1,1,1,1,1,1,1,54,77,2,19,NA,19,2,NA,NA,18,NA,1,3,2,2,1,1,1,2,2,1,1,1,1,0703002,NA,53,50,55,0,5,0,4,1.5,44.333333333333336,42,2.1666666666666665,0
SVK,70300292,1,1,98,0,0,2,1,1,2,1,2,1,1,1,115,118,16,4,16,3,0,1,16,2,0,0,1,2,2,1,2,2,2,1,1,2,1,2,0703002,0,10,40,30,5,20.083333333333332,0,4.916666666666667,0,59.25,46.5,12.5,1
SVK,70300293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9999999,NA,NA,NA,NA,NA,8.5625,0,6.5,0,58.875,46.5,7.0625,0
SVK,70300294,3,1,100,0,0,0,2,2,1,1,2,1,2,2,24,19,6,1,6,1,0,0,6,1,0,0,1,2,1,2,1,1,1,1,1,2,1,2,0703002,12,25,45,30,5,0,0,3.4,3,4.8,5,4.6,5
SVK,70300295,4,1,95,0,5,0,1,1,1,1,1,1,1,1,378,549,58,10,58,10,0,0,58,10,0,1,4,1,2,1,1,1,1,1,1,1,2,2,0703001,0,61,44,22,3,11.642857142857142,0,6.535714285714286,0,70.89285714285714,58.5,8.142857142857142,0
SVK,70300296,2,1,100,NA,NA,NA,2,1,2,2,1,1,1,1,177,179,29,2,29,2,29,2,28,2,1,0,4,2,1,1,1,1,2,1,1,1,1,1,0703002,NA,75,75,77,29,3.5,0,6.333333333333333,5,43.5,43.5,4.666666666666667,0
SVK,70300297,3,1,90,0,5,5,2,3,1,1,1,1,1,1,233,143,39,17,29,11,3,0,24,11,2,0,2,2,2,2,1,2,2,2,1,2,2,2,0703001,2,27,46,3,NA,16.764705882352942,0,9.088235294117649,0,63.088235294117645,40.5,8.176470588235293,0
SVK,70300298,4,1,100,NA,NA,NA,1,1,1,1,1,1,1,1,181,407,43,4,43,4,0,0,43,4,2,0,3,2,2,1,1,2,1,1,1,1,1,1,0703001,NA,47,12,2,7,11.433333333333334,0,4.7,0,50.266666666666666,51,8.7,0
SVK,70300299,1,1,100,0,0,0,1,3,1,1,1,1,1,1,85,97,17,0,16,0,0,0,16,0,1,0,2,1,1,1,1,1,1,1,1,1,1,1,0703001,NA,95,25,NA,90,3.3333333333333335,0,3,0,33,34,5,0
SVK,70300300,1,1,98,0,0,2,1,3,1,1,1,1,1,1,137,161,17,3,17,2,0,0,17,3,0,0,2,2,1,1,1,1,1,1,1,1,2,2,0703002,NA,10,10,5,5,21,6,4.6,0,47,49,4.2,0
SVK,70300301,1,1,100,NA,NA,NA,2,3,2,2,2,2,1,1,35,43,7,2,7,2,0,0,7,2,0,0,1,2,1,1,1,1,2,2,1,2,1,2,0703002,NA,40,50,31,59,2.6,0,2.4,0,44.6,41,7.8,4
SVK,70300302,4,2,99,NA,1,NA,2,1,1,1,1,1,1,1,345,332,43,3,43,3,1,0,41,3,1,0,2,1,1,1,1,1,2,1,1,1,1,2,0703001,0,63,58,1,12,4.75,0,4,0,46.75,46,6.625,0
SVK,70300303,4,1,99,NA,1,NA,1,1,1,1,2,1,1,1,338,344,42,2,42,2,0,0,42,2,1,0,3,2,1,1,1,2,2,2,1,1,1,2,0703001,NA,50,60,54,2,8.61111111111111,0,4.444444444444445,0,61.22222222222222,47.5,8.61111111111111,0
SVK,70300304,2,1,98,NA,2,NA,2,3,1,1,1,1,1,1,304,3013,38,3,38,3,1,0,37,3,0,0,2,2,2,1,1,2,2,1,1,1,1,2,0703002,NA,20,65,10,20,4.8,0,5.8,1.5,40.6,38.5,4.7,0
SVK,70300305,2,1,78,1,1,20,2,2,1,1,1,1,1,2,126,105,15,6,15,3,0,0,15,3,0,0,2,1,2,1,1,2,2,2,1,1,1,1,0703002,0,3,55,13,10,9.875,0,3.375,0,39.75,40.5,7.125,3.5
SVK,70300306,2,1,98,1,NA,1,2,2,1,1,1,1,1,1,184,174,23,2,23,2,0,0,23,2,0,0,2,1,1,2,1,1,2,1,1,1,1,1,0703002,0,85,25,3,80,5,0,3.3076923076923075,0,57.76923076923077,52,3.8461538461538463,0
SVK,70300307,1,1,100,0,0,0,2,1,1,1,1,1,1,1,80,90,13,5,13,4,0,0,13,5,0,0,2,2,2,1,1,1,2,1,1,1,1,1,0703002,0,80,40,20,20,14.285714285714286,0,1.4285714285714286,0,35.857142857142854,34,8.142857142857142,0
SVK,70300308,4,1,99,NA,1,NA,2,1,1,1,1,1,1,1,134,382,42,13,42,13,NA,NA,42,13,NA,NA,4,2,2,1,1,2,1,2,1,1,1,2,0703002,1,44,39,90,2,10.32258064516129,0,5.903225806451613,0,55.32258064516129,48,7.161290322580645,0
SVK,70300309,3,1,98,0,2,0,1,1,1,1,1,1,1,1,610,45,30,8,30,8,0,0,28,8,2,0,5,2,2,2,1,2,2,1,1,2,1,2,0703001,1,20,10,20,2,4.766666666666667,0,4.666666666666667,0,43.93333333333333,45,8.733333333333333,0
SVK,70300310,2,1,100,0,0,NA,NA,3,1,1,1,1,2,1,40,33,12,NA,12,NA,0,NA,12,NA,1,NA,1,2,1,1,1,1,1,1,1,1,1,1,0703002,NA,NA,19,9,NA,0,0,21,18,17.666666666666668,20,8,10
SVK,70300311,3,2,97,3,NA,NA,1,1,1,1,1,1,1,1,247,106,25,2,25,0,0,0,21,2,4,0,5,1,1,1,1,2,1,1,1,1,1,2,0703002,0,90,90,3,1,8.393939393939394,0,5.121212121212121,0,49.48484848484848,47,6.878787878787879,0
SVK,70300312,3,1,98,NA,NA,2,2,1,1,1,1,1,1,1,164,58,17,12,17,10,0,2,17,10,0,0,3,2,1,1,1,1,1,2,1,1,1,1,0703002,NA,65,52,9,4,6.333333333333333,0,3.875,0,43.833333333333336,43,5.333333333333333,0
SVK,70300313,3,1,98,0,0,2,1,1,1,1,1,1,1,1,235,229,28,4,0,0,0,0,28,4,0,0,2,2,2,2,2,2,2,2,1,1,1,1,0703002,0,10,25,50,0,9.529411764705882,0,9.882352941176473,0,45.294117647058826,42,5.9411764705882355,0
SVK,70300314,1,1,100,NA,NA,NA,1,1,1,1,2,1,1,1,97,76,17,1,17,1,0,0,17,1,0,0,1,1,1,2,1,2,2,1,1,1,1,2,0703002,NA,76,50,90,50,2.75,0,1.75,0,41.875,42.5,8.375,5.5
SVK,70300315,3,1,100,NA,NA,NA,1,1,1,1,1,1,1,1,212,231,30,4,30,4,0,0,30,4,0,0,3,1,NA,NA,1,2,2,1,1,1,1,1,0703001,NA,30,95,15,50,6.75,0,6.666666666666667,0,48.833333333333336,45.5,8.833333333333334,0
